xu4 mu4,to raise animals
xu4 shu4,to relate (a story or information); to tell or talk about; to recount; narration; telling; narrative; account
xu4 yan2,preface; introductory remarks; preamble; prelude
xuan1 bu4,to declare; to announce; to proclaim
xuan1 chuan2,to disseminate; to give publicity to; propaganda; CL:個|个[ge4]
xuan1 shi4,to swear an oath (of office); to make a vow
xuan1 yang2,to proclaim; to make public or well known
xuan2 gua4,to suspend; to hang; suspension (cable car)
xuan2 lv4,melody; rhythm
xuan2 nian4,"suspense in a movie, play etc; concern for sb's welfare"
xuan2 ya2 qiao4 bi4,cliffside
xuan2 zhuan3,to rotate; to revolve; to spin; to whirl
xuan3 ba2,to select the best
xuan3 ju3,"to elect; election; CL:次[ci4],個|个[ge4]"
xuan3 shou3,athlete; contestant
xuan3 ze2,to select; to pick; choice; option; alternative
xue1 ruo4,to weaken
xue2 li4,educational background; academic qualifications
xue2 qi1,term; semester; CL:個|个[ge4]
xue2 sheng5,student; school child
xue2 shu4,learning; science; academic; CL:個|个[ge4]
xue2 shuo1,theory; doctrine
xue2 wei4,"academic degree, e.g.: BSc 學士學位|学士学位[xue2 shi4 xue2 wei4], MSc 碩士學位|硕士学位[shuo4 shi4 xue2 wei4], Diploma 學位證書|学位证书[xue2 wei4 zheng4 shu1], PhD 博士學位|博士学位[bo2 shi4 xue2 wei4]"
xue2 wen4,learning; knowledge; CL:個|个[ge4]
xue2 xi2,to learn; to study
xue2 xiao4,school; CL:所[suo3]
xue3 shang4 jia1 shuang1,to add hail to snow (idiom); one disaster on top of another; to make things worse in a bad situation
xue3,"snow; snowfall; CL:場|场[chang2]; to have the appearance of snow; to wipe away, off or out; to clean"
xue4 ya1,blood pressure
xue4,"blood; informal colloquial and Taiwan pr. xie3; also pr. xue3; CL:滴[di1],片[pian4]"
xun1 tao2,nurturing (i.e. assimilate some branch of culture); seeped in
xun2 huan2,to cycle; to circulate; circle; loop
xun2 luo2,"to patrol (police, army or navy)"
xun2 mi4,to look for
xun2 wen4,to inquire
xun2 xu4 jian4 jin4,"in sequence, step by step (idiom); to make steady progress incrementally"
xun2 zhao3,to seek; to look for
xun4 lian4,to train; to drill; training; CL:個|个[ge4]
xun4 su4,rapid; speedy; fast
ya1 jin1,deposit; cash pledge
ya1 li4,pressure
ya1 po4,to oppress; to repress; to constrict; oppression; stress (physics)
ya1 sui4 qian2,money given to children as new year present
ya1 suo1,to compress; compression
ya1 yi4,to constrain or repress emotions; oppressive; stifling; depressing; repression
ya1 zha4,"to press; to squeeze; to extract juice, oil etc by squeezing"
ya1 zhi4,to suppress; to inhibit; to stifle
ya2 gao1,toothpaste; CL:管[guan3]
ya4 jun1,second place (in a sports contest); runner-up
ya5,"(particle equivalent to 啊 after a vowel, expressing surprise or doubt)"
yan1 hua1 bao4 zhu2,fireworks and crackers
yan1 mo4,to submerge; to drown; to flood; to drown out (also fig.)
yan2 chang2,to prolong; to extend; to delay
yan2 ge2,strict; stringent; tight; rigorous
yan2 hai3,coastal
yan2 han2,bitter cold; severe winter
yan2 jin4,strictly prohibit
yan2 jiu1 sheng1,graduate student; postgraduate student; research student
yan2 jun4,grim; severe; rigorous
yan2 li4,severe; strict
yan2 lun4,speech; expression of opinion; public opinion
yan2 mi4,"strict; tight (organization, surveillance etc)"
yan2 qi1,to delay; to extend; to postpone; to defer
yan2 re4,blistering hot; sizzling hot (weather)
yan2 se4,color; CL:個|个[ge4]
yan2 shen1,to extend; to spread
yan2 shi2,rock
yan2 su4,solemn; solemnity
yan2 xu4,to continue; to go on; to last
yan2 zhong4,grave; serious; severe; critical
yan2,salt; CL:粒[li4]
yan3 bian4,to develop; to evolve
yan3 chu1,"to act (in a play); to perform; to put on (a performance); performance; concert; show; CL:場|场[chang2],次[ci4]"
yan3 gai4,to conceal; to hide behind; to cover up
yan3 guang1,vision
yan3 hu4,to screen; to shield; to cover; protection; cover; CL:面[mian4]
yan3 jiang3,lecture; to make a speech
yan3 jing4,spectacles; eyeglasses; CL:副[fu4]
yan3 jing5,"eye; CL:隻|只[zhi1],雙|双[shuang1]"
yan3 se4,a wink; to signal with one's eyes
yan3 shen2,expression or emotion showing in one's eyes; meaningful glance; wink; eyesight (topolect)
yan3 shi4,to conceal a fault; to gloss over
yan3 xi2,exercise; practice; to put on a play; to act
yan3 xia4,now; at present; subocular (medicine)
yan3 yi4,to deduce; to infer
yan3 yuan2,"actor or actress; performer; CL:個|个[ge4],位[wei4],名[ming2]"
yan3 zou4,to play a musical instrument; to perform music
yan4 hui4,"banquet; feast; dinner party; CL:席[xi2],個|个[ge4]"
yan4 shou1,to check on receipt; an inventory of received goods; to verify and accept (a delivery)
yan4 wu4,to loath; to hate; disgusted with sth
yan4 zheng4,to inspect and verify; experimental verification
yang2 guang1,sunshine; CL:線|线[xian4]
yang2 rou4,mutton
yang2 tai2,balcony; porch
yang3 cheng2,to cultivate; to raise; to form (a habit); to acquire
yang3 qi4,oxygen
yang3,to itch; to tickle
yang4 pin3,sample; specimen
yang4 shi4,type; style
yang4 zi5,manner; air; looks; aspect
yao1 qing3,to invite; invitation; CL:個|个[ge4]
yao1 qiu2,to request; to require; to stake a claim; to ask; to demand; CL:點|点[dian3]
yao1,waist; lower back; pocket; middle; loins
yao2 bai3,to waver; swaying (of building in an earthquake)
yao2 gun3,to shake and boil; rock and roll (music)
yao2 huang4,to rock; to shake; to sway
yao2 kong4,remote control
yao2 yan2,rumor
yao2 yuan3,distant; remote
yao2,shake; to rock
yao3 ya2 qie4 chi3,gnashing one's teeth (idiom); displaying extreme anger; fuming with rage between gritted teeth
yao3,to bite; to nip
yao4 bu4 ran2,otherwise; or else; or
yao4 bu4,"otherwise; or; or else; how about...? (one choice or the other); either this, or else..."
yao4 dian3,main point; essential
yao4 ming4,to cause sb's death; very; extremely; frightening; annoying
yao4 shi5,if
yao4 shi5,key; CL:把[ba3]
yao4 su4,essential factor; key constituent
yao4 yan3,to dazzle; dazzling
yao4,"medicine; drug; cure; CL:種|种[zhong3],服[fu4]"
yao4,important; vital; to want; will; going to (as future auxiliary); may; must
ye2 ye5,(informal) father's father; paternal grandfather; CL:個|个[ge4]
ye3 man2,barbarous; uncivilized
ye3 xin1,ambition; wild schemes; careerism
ye3 xu3,perhaps; maybe
ye3,also; too; (in classical Chinese) final particle serving as copula
ye4 ti3,liquid
ye4 wu4,business; profession; CL:個|个[ge4]
ye4 yu2,spare time; amateur; extra-curricular
ye4 zi5,foliage; leaf; CL:片[pian4]
ye4,night
ye4,page; leaf
yi1 ban1,same; ordinary; common; general; generally; in general
yi1 bei4 zi5,(for) a lifetime
yi1 bian1,one side; either side; on the one hand; on the other hand; doing while
yi1 ci4,in order; in succession
yi1 dan4,"in case (sth happens); if; once (sth happens, then...); when; in a short time; in one day"
yi1 ding4,surely; certainly; necessarily; fixed; a certain (extent etc); given; particular; must
yi1 du4,for a time; at one time; one time; once
yi1 fan1 feng1 shun4,"single sail, gentle wind (idiom); plain sailing; to go smoothly"
yi1 fu5,"clothes; CL:件[jian4],套[tao4]"
yi1 gong4,altogether
yi1 guan4,consistent; constant; from start to finish; all along; persistent
yi1 hui4 r5,a while
yi1 jiu4,as before; still
yi1 ju3 liang3 de2,"one move, two gains (idiom); two birds with one stone"
yi1 ju4,according to; basis; foundation
yi1 kao4,to rely on sth (for support etc); to depend on
yi1 lai4,to depend on; to be dependent on
yi1 liu2,top quality; front ranking
yi1 lu4 ping2 an1,to have a pleasant journey; Bon voyage!
yi1 lv4,same; uniformly; all; without exception
yi1 mu4 liao3 ran2,obvious at a glance (idiom)
yi1 qi3,in the same place; together; with; altogether (in total)
yi1 qie4,everything; every; all
yi1 ran2,still; as before
yi1 ru2 ji4 wang3,just as in the past (idiom); as before; continuing as always
yi1 shang5,clothes
yi1 sheng1,"doctor; CL:個|个[ge4],位[wei4],名[ming2]"
yi1 si1 bu4 gou3,not one thread loose (idiom); strictly according to the rules; meticulous; not one hair out of place
yi1 tuo1,to rely on; to depend on
yi1 xiang4,all along; the whole time; constantly; earlier; lately
yi1 yang4,same; like; equal to; the same as; just like
yi1 yuan4,"hospital; CL:所[suo3],家[jia1],座[zuo4]"
yi1 zai4,repeatedly
yi1 zhi2,straight (in a straight line); continuously; always; from the beginning of ... up to ...; all along
yi1 zhi4,unanimous; identical (views or opinions)
yi1,"one; 1; single; a (article); as soon as; entire; whole; all; throughout; ""one"" radical in Chinese characters (Kangxi radical 1)"
yi2 chan3,heritage; legacy; inheritance; bequest; CL:筆|笔[bi3]
yi2 chuan2,heredity; inheritance; to transmit
yi2 dong4,to move; movement; migration; mobile; portable
yi2 han4,regret; pity; sorry
yi2 huo4,to doubt; to distrust; unconvincing; to puzzle over; misgivings; suspicions
yi2 liu2,(leave or be a) legacy; left over; hand down (to next generation)
yi2 min2,to immigrate; to migrate; emigrant; immigrant
yi2 qi4,instrument; apparatus; CL:臺|台[tai2]
yi2 shi1,to lose; lost
yi2 shi4,ceremony
yi2 wen4,a question; sth not understood; to query; interrogative (gramm.); CL:個|个[ge4]
yi3 bian4,so that; so as to; in order to
yi3 hou4,after; later; afterwards; following; later on; in the future
yi3 ji2,as well as; too; and
yi3 jing1,already
yi3 lai2,since (a previous event)
yi3 mian3,in order to avoid; so as not to
yi3 qian2,before; formerly; previous; ago
yi3 wang3,in the past; formerly
yi3 wei2,to believe; to think; to consider; to be under the impression
yi3 zhi4,down to; up to; to such an extent as to ... (also written 以至於|以至于[yi3 zhi4 yu2])
yi3 zhi4,to such an extent as to; down to; up to
yi3 zi5,"chair; CL:把[ba3],套[tao4]"
yi3,"second of 10 heavenly stems 十天干; second in order; letter ""B"" or roman ""II"" in list ""A, B, C"", or ""I, II, III"" etc; second party (in legal contract, usually 乙方|乙方[yi3 fang1], as opposed to 甲方|甲方[jia3 fang1]); ethyl; bent; winding; radical in Chinese characters (Kangxi radical 5)"
yi3,to use as; according to; because of
yi4 chang2,exceptional; abnormal; an anomaly
yi4 jian4,"idea; opinion; suggestion; objection; complaint; CL:點|点[dian3],條|条[tiao2]"
yi4 li4,perseverance; willpower
yi4 liao4,to anticipate; to expect; to reckon ahead
yi4 lun4,to comment; to talk about; to discuss; discussion; CL:個|个[ge4]
yi4 ran2,firmly; resolutely; without hesitation
yi4 shi2,consciousness; awareness; consciously (i.e. deliberately); to be aware
yi4 shu4,art; CL:種|种[zhong3]
yi4 si5,idea; opinion; meaning; wish; desire; CL:個|个[ge4]
yi4 tu2,intent; intention; intend; schematic diagram
yi4 wai4,unexpected; accident; mishap; CL:個|个[ge4]
yi4 wei4 zhe5,to signify; to mean; to imply
yi4 wu4,duty; obligation; commitment; volunteer duty; CL:項|项[xiang4]; mandatory; voluntary
yi4 xiang4,disposition
yi4 yi4,meaning; significance; CL:個|个[ge4]
yi4 zhi4,to inhibit; to keep down; to suppress
yi4 zhi4,will; willpower; determination; CL:個|个[ge4]
yi4,a hundred million; calculate
yi4,also
yi4,wing
yin1 ci3,thus; consequently; as a result
yin1 er2,"therefore; as a result; thus; and as a result, ..."
yin1 mou2,plot; conspiracy
yin1 su4,element; factor; CL:個|个[ge4]
yin1 wei4,because; owing to; on account of
yin1 xiang3,speakers or speaker (electronic); acoustics; sound field (in a room or theater)
yin1 yue4,"music; CL:張|张[zhang1],曲[qu3],段[duan4]"
yin1,overcast (weather); cloudy; shady; Yin (the negative principle of Yin and Yang); negative (electric.); feminine; moon; implicit; hidden; genitalia
yin2 hang2,"bank; CL:家[jia1],個|个[ge4]"
yin2,silver; silver-colored; relating to money or currency
yin3 bi4,to conceal; to hide; covert; under cover
yin3 dao3,to guide; to lead; to conduct; introduction
yin3 huan4,a danger concealed within sth; hidden damage; misfortune not visible from the surface
yin3 liao4,drink; beverage
yin3 man2,to conceal; to hide (a taboo subject); to cover up the truth
yin3 qi3,to give rise to; to lead to; to cause; to arouse
yin3 qing2,engine (transliteration)
yin3 shi2,food and drink
yin3 si1,secrets; sth one hopes to conceal
yin3 yong4,to quote; to cite; to recommend; to appoint
yin3 yue1,vague; faint; indistinct
yin4 shua1,print
yin4 xiang4,impression; reflection; perception; CL:個|个[ge4]
ying1 er2,infant; baby; CL:個|个[ge4]; lead (Pb)
ying1 gai1,ought to; should; must
ying1 jun4,handsome
ying1 ming2,wise; brilliant
ying1 xiong2,hero; CL:個|个[ge4]
ying1 yong3,bravery; gallant; valiant
ying2 jie1,to meet; to welcome; to greet
ying2 li4,profit; gain
ying2 mian4,directly; head-on (collision); in one's face (of wind)
ying2 ping2,fluorescent screen; TV screen
ying2 yang3,nutrition; nourishment; CL:種|种[zhong3]
ying2 ye4,to do business; to trade
ying2,to beat; to win; to profit
ying3 xiang3,an influence; an effect; to influence; to affect (usually adversely); to disturb; CL:股[gu3]
ying3 zi5,shadow; reflection; CL:個|个[ge4]
ying4 bi4,a coin; CL:枚[mei2]
ying4 chou5,social niceties; social interaction; a dinner party
ying4 fu5,to deal with; to cope
ying4 jian4,hardware
ying4 pin4,to accept a job offer; to apply for an advertised position
ying4 yao1,at sb's invitation; on invitation
ying4 yong4,to use; to apply; application; applicable
ying4,hard; stiff; strong; firm; to manage to do sth with difficulty; good (quality); able (person)
yong1 bao4,to embrace; to hug
yong1 hu4,to endorse; to support
yong1 ji3,to crowd
yong1 su2,filthy; vulgar; debased
yong1 you3,to have; to possess
yong3 gan3,brave; courageous
yong3 heng2,eternal; everlasting; fig. to pass into eternity (i.e. to die)
yong3 qi4,courage; valor
yong3 xian4,to emerge in large numbers; to spring up; to emerge prominently
yong3 yu2,to dare to; to be brave enough to
yong3 yuan3,forever; eternal
yong3 yue4,to leap; to jump; eager; enthusiastically
yong4 gong1,diligent; industrious (in one's studies); to study hard; to make great effort
yong4 hu4,user; consumer; subscriber; customer
yong4 tu2,use; application
yong4,to use; to employ; to have to; to eat or drink; expense or outlay; usefulness; hence; therefore
you1 dian3,merit; benefit; strong point; advantage; CL:個|个[ge4]
you1 hui4,preferential; favorable
you1 jiu3,established; long
you1 mei3,graceful; fine; elegant
you1 mo4,humor; humorous
you1 sheng4 lie4 tai4,survival of the fittest
you1 shi4,superiority; dominance; advantage
you1 xian1,priority
you1 xiu4,outstanding; excellent
you1 yi4,exceptional; outstandingly good
you1 yu4,sullen; depressed; melancholy; dejected
you1 yue4,superior; superiority
you2 ju2,"post office; CL:家[jia1],個|个[ge4]"
you2 lan3,to go sight-seeing; to tour; to visit; CL:次[ci4]
you2 ni4,grease; greasy food; oily; rich (of food); fatty; greasy and dirty; a slippery character
you2 qi1,oil paints; lacquer; to paint; CL:層|层[ceng2]
you2 qi2,especially; particularly
you2 ru2,similar to; appearing to be
you2 xi4,game; play; CL:場|场[chang3]
you2 yong3,swim
you2 yu2,due to; as a result of; thanks to; owing to; since; because
you2 yu4,to hesitate
you2 zha2,to deep fry
you2,to follow; from; it is for...to; reason; cause; because of; due to; to; to leave it (to sb); by (introduces passive verb)
you3 hao3,friendly; amicable
you3 li4,advantageous; to have advantages; favorable
you3 ming2,famous; well-known
you3 qu4,interesting; fascinating; amusing
you3 tiao2 bu4 wen3,regular and thorough (idiom); methodically arranged
you3 yi4,companionship; fellowship; friendship
you3,to have; there is; there are; to exist; to be
you4 bian5,"right side; right, to the right"
you4 er2 yuan2,kindergarten; nursery school
you4 huo4,to entice; to lure; to induce; to attract
you4 zhi4,young; childish; naive
you4,(once) again; also; both... and...; again
yu2 chun3,silly; stupid
yu2 kuai4,cheerful; cheerily; delightful; pleasant; pleasantly; pleasing; happy; delighted
yu2 le4,to entertain; to amuse; entertainment; recreation; amusement; hobby; fun; joy
yu2 lun4,public opinion
yu2 mei4,ignorant; uneducated
yu2 min2,fisherman; fisher folk
yu2 shi4,thereupon; as a result; consequently; thus; hence
yu2,"fish; CL:條|条[tiao2],尾[wei3]"
yu3 fa3,grammar
yu3 mao2 qiu2,shuttlecock; badminton; CL:個|个[ge4]
yu3 qi2,"rather than...; 與其|与其 A 不如|不如 B (rather than A, better to B)"
yu3 qi4,tone; manner of speaking; mood; CL:個|个[ge4]
yu3 ri4 ju4 zeng1,to increase steadily; to grow with each passing day
yu3 rong2 fu2,down garment
yu3 yan2,"language; CL:門|门[men2],種|种[zhong3]"
yu3 yi3,to give; to impose; to apply
yu3 zhou4,universe; cosmos
yu3,to give; to help; to get along with; and; with
yu4 bao4,forecast
yu4 dao4,to meet; to run into; to come across
yu4 ding4,to place an order; to book ahead
yu4 fang2,to prevent; to take precautions against; to protect; to guard against; precautionary; prophylactic
yu4 liao4,to forecast; to anticipate; expectation
yu4 mi3,corn; maize; CL:粒[li4]
yu4 qi1,expect; expected
yu4 sai4,preliminary competition; to hold preliminary heats
yu4 suan4,budget
yu4 wang4,desire; longing; appetite; craving
yu4 xi2,to prepare a lesson
yu4 xian1,beforehand; prior
yu4 yan2,fable; CL:則|则[ze2]
yu4 yan2,to predict; prophecy
yu4 zhao4,omen; prognosis (in medicine)
yu4,heal; the more...the more; to recover; better
yu4,reconciled; smooth
yuan1 wang5,hatred; injustice; bad luck; unjust treatment; wronged; not worthwhile
yuan2 dan4,New Year's Day
yuan2 gao4,complainant; plaintiff
yuan2 gu4,reason; cause
yuan2 lai2,original; former; originally; formerly; at first; so... actually
yuan2 li3,principle; theory
yuan2 liang4,to excuse; to forgive; to pardon
yuan2 liao4,raw material; CL:個|个[ge4]
yuan2 lin2,gardens; park; landscape garden
yuan2 man3,satisfactory
yuan2 quan2,fountainhead; well-spring; water source; fig. origin
yuan2 shi3,first; original; primitive; original (document etc)
yuan2 shou3,head of state
yuan2 su4,element; element of a set; chemical element
yuan2 xian1,former; original
yuan2 yin1,cause; origin; root cause; reason; CL:個|个[ge4]
yuan2 ze2,principle; doctrine; CL:個|个[ge4]
yuan2,circle; round; circular; spherical; (of the moon) full; unit of Chinese currency (Yuan); tactful; to justify
yuan2,first; primary; basic
yuan3,far; distant; remote
yuan4 wang4,desire; wish; CL:個|个[ge4]
yuan4 yi4,to wish; to want; ready; willing (to do sth)
yue1 hui4,"appointment; engagement; date; CL:次[ci4],個|个[ge4]"
yue1 shu4,to restrict; to limit to; to constrain; restriction; constraint
yue4 du2,to read; reading
yue4 fu4,"wife's father, father-in-law"
yue4 liang5,moon
yue4 pu3,a musical score; sheet music
yue4,"moon; month; CL:個|个[ge4],輪|轮[lun2]"
yue4,to exceed; to climb over; to surpass; the more... the more
yun1,confused; dizzy; giddy; faint; swoon; lose consciousness; pass out
yun2,cloud; CL:朵[duo3]
yun3 xu3,to permit; to allow
yun4 cang2,to hold in store; to contain (untapped reserves etc)
yun4 dong4,movement; campaign; CL: 場|场[chang3]; sports
yun4 niang4,(of alcohol) to ferment; (of a crisis) to be brewing; to mull over (an issue); to hold exploratory discussions
yun4 qi5,luck (good or bad)
yun4 shu1,transport; haulage; transit; CL:個|个[ge4]
yun4 suan4,(mathematical) operation
yun4 xing2,be in motion; to move; to run
yun4 yong4,to use; to put to use
yun4 yu4,"to be pregnant; to produce offspring; to nurture (a development, school of thought, artwork etc); fig. replete with (culture etc)"
za2 ji4,acrobatics; CL:場|场[chang3]
za2 jiao1,a hybrid
za2 zhi4,"magazine; CL:本[ben3],份[fen4],期[qi1]"
za2,smash; smashed; to fail; to get it wrong
za3,(dialect) why; how; what
zai1 hai4,disastrous damage; scourge; CL:個|个[ge4]
zai1 nan4,disaster; catastrophe
zai1 pei2,to grow; to cultivate
zai3,to slaughter livestock; to govern or rule; to cheat customers; Imperial official in dynastic China
zai4 hu5,determined by; to care about; to mind
zai4 jian4,goodbye; see you again later
zai4 jie1 zai4 li4,to continue the struggle (idiom); to persist; unremitting efforts
zai4 san1,over and over again; again and again
zai4 yi4,to care about; to mind
zai4,"again; once more; re-; second; another; then (after sth, and not until then)"
zai4,(located) at; (to be) in; to exist; in the middle of doing sth; (indicating an action in progress)
zan2 men5,we or us (including both the speaker and the person(s) spoken to); I or me; you
zan3,to accumulate; to amass; to hoard; to save
zan4 cheng2,approve; endorse
zan4 mei3,admire; applause; praise; to eulogize
zan4 qie3,for now; for the time being; temporarily
zan4 shi2,temporary; provisional; for the time being
zan4 tan4,to sigh or gasp in admiration; high praise
zan4 tong2,to approve of; to endorse; (vote) in favor; trad. also written 贊同
zan4 yang2,to praise; to approve of; to show approval
zan4 zhu4,to support; to assist; sponsor
zang1,dirty
zao1 gao1,too bad; how terrible; what bad luck; terrible; bad
zao1 shou4,"to suffer; to sustain (loss, misfortune)"
zao1 ta4,to waste; to wreck; to despoil; to abuse; to slander; to insult; to defile; to trample on
zao1 yang1,to suffer a calamity
zao1 yu4,to meet with; to encounter; (bitter) experience
zao3 shang5,early morning; CL:個|个[ge4]; Good morning!
zao4 cheng2,to bring about; to create; to cause
zao4 fan3,rebel; revolt
zao4 xing2,modeling; mold-making; model or mold; molding
zao4 yin1,rumble; noise; static
ze2 bei4,to blame; to criticize sb
ze2 guai4,to blame; to rebuke
ze2 ren4,responsibility; blame; duty; CL:個|个[ge4]
ze2,conjunction used to express contrast with a previous sentence or clause; standard; norm; rule; to imitate; to follow; then; principle; classifier for written items (such as an official statement)
zei2,thief; wily; deceitful; evil; extremely; disagreeably
zen3 me5 yang4,how?; how about?; how was it?; how are things?
zen3 me5,how?; what?; why?
zeng1 jia1,to raise; to increase
zeng1 tian1,add to; increase
zeng1 zhang3,to grow; to increase
zeng4 song4,give as a present; present as a gift
zha1 shi5,strong; solid; sturdy; firm; practical
zha1,slag (in mining or smelting); dregs
zha1,to prick; to run or stick (a needle etc) into; jug (a classifier for liquids such as beer)
zha3,wink
zha4 pian4,to defraud; to swindle; to blackmail
zhai1 yao4,summary; abstract
zhai1,"to take; to borrow; to pick (flowers, fruit etc); to pluck; to select; to remove; to take off (glasses, hat etc)"
zhai3,narrow; narrow-minded; badly off
zhai4 quan4,bond; debenture
zhan1 guang1,to bask in the light; fig. to benefit from association with sb or sth; reflected glory
zhan1 tie1,"to stick; to affix; to adhere; to paste (as in cut, copy and paste)"
zhan1 yang3,to revere; to admire
zhan3 ding1 jie2 tie3,to chop the nail and slice the iron (idiom); resolute and decisive; unhesitating; definitely; without any doubt
zhan3 kai1,to unfold; to carry out; to be in full swing; to launch
zhan3 lan3,"to put on display; to exhibit; exhibition; show; CL:個|个[ge4],次[ci4]"
zhan3 shi4,to reveal; to display; to show; to exhibit sth
zhan3 wang4,outlook; prospect; to look ahead; to look forward to
zhan3 xian4,to come out; to emerge
zhan3 xin1,brand new
zhan4 dou4,"to fight; to battle; CL:場|场[chang2],次[ci4]"
zhan4 ju4,to occupy; to hold
zhan4 ling3,to occupy (a territory); to hold
zhan4 lve4,strategy
zhan4 shu4,tactics
zhan4 xian4,busy (telephone)
zhan4 yi4,military campaign
zhan4 you3,to have; to own; to hold; to possess
zhan4 zheng1,"war; conflict; CL:場|场[chang2],次[ci4]"
zhan4,station; to stand; to halt; to stop; branch of a company or organisation
zhang1 cheng2,rules; regulations; constitution; statute; articles of association (of company); articles of incorporation; charter (of a corporation); by-laws
zhang1,"to open up; to spread; sheet of paper; classifier for flat objects, sheet; classifier for votes"
zhang3 bei4,elder generation
zhang3 wo4,"to grasp (often fig.); to master; to know well; to understand sth well and know how to use it; fluency; to control; to seize (initiative, opportunity, destiny)"
zhang3,"to rise (of prices, rivers)"
zhang3,chief; head; elder; to grow; to develop
zhang4 ai4,barrier; obstruction; hindrance; impediment; obstacle
zhang4 fu5,husband; CL:個|个[ge4]
zhang4 hu4,a bank account
zhang4 peng5,"tent; CL:頂|顶[ding3],座[zuo4]"
zhao1 dai4,to receive (guests); to entertain; reception
zhao1 pin4,recruitment; to invite applications for a job
zhao1 qi4 peng2 bo2,full of youthful energy (idiom); vigorous; energetic; a bright spark
zhao1 shou1,to hire; to recruit
zhao1 tou2 biao1,bidding; tender
zhao2 ji2,to worry; to feel anxious
zhao2 liang2,catch cold
zhao2 mi2,to be fascinated; to be captivated
zhao3 ze2,marsh; swamp; wetlands; glade
zhao3,to try to find; to look for; to call on sb; to find; to seek; to return; to give change
zhao4 chang2,(business etc) as usual
zhao4 gu5,to take care of; to show consideration; to attend to; to look after
zhao4 kai1,to convene (a conference or meeting); to convoke; to call together
zhao4 liao4,to tend; to take care of sb
zhao4 pian4,"photo; photograph; picture; CL:張|张[zhang1],套[tao4],幅[fu2]"
zhao4 xiang4 ji1,"camera; CL:個|个[ge4],架[jia4],部[bu4],台[tai2],隻|只[zhi1]"
zhao4 yang4,as before; (same) as usual
zhao4 yao4,shine; illuminate
zhao4 ying4,to correlate with; to correspond to
zhe1 dang3,to shelter from; to keep out
zhe1 teng5,to toss from side to side (e.g. sleeplessly); to repeat sth over and over again; to torment sb; to play crazy
zhe2 mo2,to persecute; to torment
zhe2 xue2,philosophy; CL:個|个[ge4]
zhe2,to break; to snap; to suffer the loss of; to turn; to bend; to admire; to amount to; to discoun; to fold; turning stroke (in Chinese character); booklet
zhe4 r5,here
zhe4,"this; these; (commonly pr. zhei4 before a classifier, esp. in Beijing)"
zhe5,"particle attached after verb to indicate action in progress, like -ing ending"
zhen1 dui4,to be directed against; to be aimed at; to counter; in the light of; in connection with
zhen1 gui4,precious
zhen1 li3,truth; CL:個|个[ge4]
zhen1 shi2,true; real
zhen1 tan4,detective; to do detective work
zhen1 xi1,rare; precious and uncommon
zhen1 xi1,treasure; value; cherish; Taiwan pr. zhen1 xi2
zhen1 xiang4,the truth about sth; the actual facts
zhen1 zheng4,genuine; real; true; genuinely
zhen1 zhi4,sincere; sincerity
zhen1 zhu1,pearl
zhen1 zhuo2,to consider; to deliberate; to fill up a cup to the brim
zhen1,really; truly; indeed; real; true; genuine
zhen3 duan4,diagnosis; to diagnose
zhen3 tou5,pillow
zhen4 di4,position; front
zhen4 ding4,calm; unperturbed; cool
zhen4 dong4,vibration
zhen4 fen4,to stir oneself up; to raise one's spirits; to inspire
zhen4 jing1,to shock; to astonish
zhen4 jing4,calm; cool
zhen4 rong2,troop arrangement; battle formation; line-up (of a sports team etc)
zhen4 ya1,suppression; repression; to suppress; to put down; to quell
zhen4,disposition of troops; wave; spate; burst; spell; short period of time; classifier for events or states of short duration
zheng1 duan1,dispute; controversy; conflict
zheng1 duo2,fight over; contest; vie over
zheng1 fa1,to evaporate; evaporation
zheng1 fu2,conquer; subdue; vanquish
zheng1 lun4,"to argue; to debate; to contend; argument; contention; controversy; debate; CL:次[ci4],場|场[chang3]"
zheng1 qi4,to work hard for sth; to resolve on improvement; determined not to fall short
zheng1 qiu2,"to solicit; to seek; to request (opinions, feedback etc); to petition"
zheng1 qu3,to fight for; to strive for; to win over
zheng1 shou1,to levy (a fine); to impose (a tariff)
zheng1 xian1 kong3 hou4,striving to be first and fearing to be last (idiom); outdoing one another
zheng1 yi4,controversy; dispute
zheng1 yue4,first month of the lunar year
zheng1 zha2,to struggle; struggling
zheng1,to open (eye)
zheng3 dun4,to tidy up; to reorganize; to consolidate; to rectify
zheng3 ge4,whole; entire; total
zheng3 li3,"to arrange; to tidy up; to sort out; to straighten out; to list systematically; to collate (data, files); to pack (luggage)"
zheng3 qi2,orderly; neat; even; tidy
zheng3 ti3,"whole entity; entire body; synthesis; as a whole (situation, construction, team etc); global; macrocosm; integral; holistic; whole"
zheng4 ce4,policy; CL:個|个[ge4]
zheng4 chang2,regular; normal; ordinary
zheng4 dang1,honest; reasonable; fair; sensible; timely; just (when needed)
zheng4 fu3,government; CL:個|个[ge4]
zheng4 fu4,positive and negative
zheng4 gui1,regular; according to standards
zheng4 hao3,just (in time); just right; just enough; to happen to; to chance to; by chance; it just so happens that
zheng4 jian4,paperwork; credentials
zheng4 jing5,decent; honorable; proper; serious; according to standards
zheng4 ju4,evidence; proof; testimony
zheng4 ming2,proof; certificate; identification; testimonial; CL:個|个[ge4]; to prove; to testify; to confirm the truth of
